,loan_status
88,0.0007642016862519085
89,0.04443315044045448
90,0.004369296599179506
91,0.06570076197385788
92,0.0008069836185313761
93,0.0019513608422130346
94,0.17732922732830048
95,0.0019410675158724189
96,0.004095125012099743
97,0.018667710945010185
98,0.8989031314849854
99,0.005669203586876392
100,0.0018214492592960596
101,0.003396936459466815
102,0.0009097799775190651
103,0.0002849161683116108
104,0.08986374735832214
105,0.0071814158000051975
106,0.0012989776441827416
107,0.9999617338180542
108,0.006387721747159958
109,0.02476935274899006
110,0.0013865437358617783
111,0.024295255541801453
112,0.0011785036185756326
113,0.00830030720680952
114,0.11221560090780258
115,0.0032836522441357374
116,0.02889619767665863
117,0.003448598785325885
118,0.00043328647734597325
119,0.00447638425976038
120,0.9995250701904297
121,0.9992185831069946
122,0.11206048727035522
123,0.14396096765995026
124,0.9998446702957153
125,0.0009104832424782217
126,0.9990552067756653
127,0.0033836255315691233
128,0.00043056506547145545
129,0.9984849095344543
130,0.16611668467521667
131,0.0014425450935959816
132,0.0021220368798822165
133,0.00944693386554718
134,0.03735731169581413
135,0.0047037601470947266
136,0.1388968825340271
137,0.999997615814209
138,0.01160296518355608
139,0.0023861941881477833
140,0.03570744767785072
141,0.014302468858659267
142,0.9812322854995728
143,0.0014236192218959332
144,0.0007365313358604908
145,0.20420433580875397
146,0.01181582547724247
147,0.00338752381503582
148,0.008333288133144379
149,0.11226097494363785
150,0.001269214553758502
151,0.06432198733091354
152,0.009016751311719418
153,0.015176794491708279
154,0.15357400476932526
155,0.014653269201517105
156,0.00207226793281734
157,0.0003537809243425727
158,0.06746858358383179
159,0.00875284057110548
160,0.0004657947865780443
161,0.0020247173961251974
162,0.005896094720810652
163,0.9999903440475464
164,0.0038345942739397287
165,0.12366358935832977
166,0.003996988758444786
167,0.006087072659283876
168,0.01177545078098774
169,0.0023442150559276342
170,0.022484799847006798
171,0.07104669511318207
172,0.002547998446971178
173,0.07307285070419312
174,0.010783793404698372
175,0.02252742275595665
176,0.002506044926121831
177,0.0021160838659852743
178,0.019411444664001465
179,0.0012088443618267775
180,0.0012676343321800232
181,0.0025856441352516413
182,0.0014410237781703472
183,0.20160968601703644
184,0.007587137166410685
185,0.048624683171510696
186,0.146430104970932
187,0.09608779847621918
188,0.006269828416407108
189,0.005462509114295244
190,0.027829596772789955
191,0.01234943512827158
192,0.000848828989546746
193,0.004500021692365408
194,0.9990309476852417
195,0.1247406005859375
196,0.024967217817902565
197,0.014033107087016106
198,0.0017940497491508722
199,0.1463029682636261
200,0.001154022291302681
201,0.003512915223836899
202,0.004825648386031389
203,0.00029008451383560896
204,0.006466366350650787
205,0.0007050383137539029
206,0.00029049714794382453
207,0.005809423979371786
208,0.0032058064825832844
209,0.037540849298238754
210,0.04624682664871216
211,0.04674577713012695
212,0.004511462524533272
213,0.9260780811309814
214,0.0037252178881317377
215,0.011643782258033752
216,0.023411188274621964
217,0.00664213253185153
218,0.004336423706263304
219,0.0011856484925374389
220,0.02806553803384304
221,0.9675774574279785
222,0.0014235745184123516
223,0.0019416800932958722
224,0.9984429478645325
225,0.0021590383257716894
226,0.09314168989658356
227,0.015270797535777092
228,0.0026032335590571165
229,0.04772157967090607
230,0.023068886250257492
231,0.005098323337733746
232,0.003209196962416172
233,0.03650490939617157
234,0.00409180112183094
235,0.26660627126693726
236,0.001443617744371295
237,0.0021885388996452093
238,0.0056862677447497845
239,0.01237520296126604
240,0.0008335976745001972
241,0.8974239230155945
242,0.028932105749845505
243,0.0029561957344412804
244,0.7983560562133789
245,0.004581451416015625
246,0.9994352459907532
247,0.009752963669598103
248,0.007066966500133276
249,0.00809868797659874
250,0.003273982787504792
251,0.000598170910961926
252,0.11531896889209747
253,0.011370861902832985
254,0.0019464532379060984
255,0.5990064144134521
256,0.007214892655611038
257,0.0039947438053786755
258,0.0011475934879854321
259,0.015808483585715294
260,0.002865878865122795
261,0.013578503392636776
262,0.00012029984645778313
263,0.009502914734184742
264,0.0022549841087311506
265,0.0026568069588392973
266,0.11402133852243423
267,0.026193613186478615
268,0.020060144364833832
269,0.0012155077420175076
270,0.016049692407250404
271,0.14399902522563934
272,0.026704806834459305
273,0.004891104530543089
274,0.0020578643307089806
275,0.006158353760838509
276,0.9996945858001709
277,0.013463480398058891
278,0.0014361016219481826
279,0.00634091068059206
280,0.0040755863301455975
281,0.04456846043467522
282,0.7635263800621033
283,0.0030983490869402885
284,0.9983174800872803
285,0.0020688874647021294
286,0.004160276148468256
287,0.002063567051663995
288,0.01671075075864792
289,0.0004114870389457792
290,0.0013493770966306329
291,0.00026368696126155555
292,0.0019078392069786787
293,0.006412498187273741
294,0.0018086736090481281
295,0.004062426742166281
296,0.004592306446284056
297,0.005718042608350515
298,0.142655611038208
299,0.8914965391159058
300,0.000405094469897449
301,0.0028931249398738146
302,0.01331136841326952
303,0.0010447263484820724
304,0.0331430621445179
305,7.31002728571184e-05
306,0.012917730025947094
307,0.016763681545853615
308,0.0021504764445126057
309,0.009192460216581821
310,0.9260666370391846
311,0.998063862323761
312,0.00407824432477355
313,0.008989446796476841
314,0.004007690120488405
315,0.008472983725368977
316,0.016594508662819862
317,0.0027933071833103895
318,0.02173546887934208
319,0.0007512476295232773
320,0.6801806092262268
321,0.0005007939180359244
322,0.0012203643564134836
323,0.002452718559652567
324,0.005645756609737873
325,0.015169966965913773
326,0.012859745882451534
327,0.2994888424873352
328,0.042753566056489944
329,0.0018585480283945799
330,0.00261116586625576
331,0.021116772666573524
332,0.001060252427123487
333,0.004873812198638916
334,0.017510639503598213
335,0.04294463247060776
336,0.004776994697749615
337,0.01129171997308731
338,0.0008468262385576963
339,0.9900376796722412
340,0.004730131011456251
341,0.07131408900022507
342,0.009837239049375057
343,0.20641344785690308
344,0.0009262642706744373
345,0.9999480247497559
346,0.9973636269569397
347,0.08056624978780746
348,0.0013334550894796848
349,0.00467050401493907
350,0.03550724312663078
351,0.00517433462664485
352,0.0012519992887973785
353,0.005559573415666819
354,0.002646321663632989
355,0.9778433442115784
356,0.013141063041985035
357,0.06488553434610367
358,0.008528058417141438
359,0.061842866241931915
360,0.022311225533485413
361,0.004431139212101698
362,0.9993896484375
363,0.008246284909546375
364,0.013293111696839333
365,0.0037038305308669806
366,0.00877288170158863
367,0.02003025822341442
368,0.0008018478401936591
369,0.023678714409470558
370,0.005137132480740547
371,0.008446856401860714
372,0.012125525623559952
373,0.001429565018042922
374,0.0026364419609308243
375,0.02465157024562359
376,0.031092535704374313
377,0.04489021375775337
378,0.03367257118225098
379,0.0006507569341920316
380,0.03240656480193138
381,0.020421527326107025
382,0.012441190890967846
383,0.0011270766844972968
384,0.2687841057777405
385,0.004406645428389311
386,0.003653953317552805
387,0.014873419888317585
388,0.0009498594445176423
389,0.015315346419811249
390,0.004185136407613754
391,0.0255526602268219
392,0.0062600793316960335
393,0.004258610773831606
394,0.9999955892562866
395,0.015150310471653938
396,0.9835609197616577
397,0.9719964265823364
398,0.007939428091049194
399,0.01536176260560751
400,0.9988352656364441
401,0.009532330557703972
402,0.0008797093178145587
403,0.0009045777842402458
404,0.0031563444063067436
405,0.009681282564997673
406,0.05076322704553604
407,0.00614882679656148
408,0.010078695602715015
409,0.4120601415634155
410,0.053803976625204086
411,0.007394322659820318
412,0.005426572635769844
413,0.005716445855796337
414,0.03968765586614609
415,0.009958259761333466
416,0.0618768073618412
417,0.9999971389770508
418,0.0006517590372823179
419,0.006875704042613506
420,0.0011547578033059835
421,0.0033248383551836014
422,0.0022021972108632326
423,0.005780545063316822
424,0.9418725371360779
425,0.0003762639535125345
426,0.0004229785699862987
427,0.032777536660432816
428,0.0010036338353529572
429,0.009116677567362785
430,0.0143904909491539
431,0.00045524080633185804
432,0.005119387060403824
433,0.2660868167877197
434,0.9952504634857178
435,0.014646435156464577
436,0.026192359626293182
437,0.06344377249479294
438,0.009755087085068226
439,0.0398905985057354
440,0.0016151567688211799
441,0.003059118054807186
442,0.9987908005714417
443,0.4348028600215912
444,0.020757505670189857
445,0.026387393474578857
446,0.0023441603407263756
447,0.01618887111544609
448,0.0037842602469027042
449,0.009159655310213566
450,0.016392864286899567
451,0.0018560454482212663
452,0.029463687911629677
453,9.69482134678401e-05
454,0.011395093984901905
455,0.003580729477107525
456,0.009484082460403442
457,0.004311894532293081
458,0.006382182706147432
459,0.005754159763455391
460,0.026906516402959824
461,0.9860532283782959
462,0.0065930685959756374
463,0.005112763494253159
464,0.002248317701742053
465,0.00034943645005114377
466,0.018161458894610405
467,0.038698580116033554
468,0.019069787114858627
469,0.0002542358706705272
470,0.028714237734675407
471,0.9925991296768188
472,0.028690936043858528
473,0.0035858729388564825
474,0.03343714028596878
475,0.007904576137661934
476,0.12567225098609924
477,0.008083443157374859
478,0.0007101358496583998
479,0.09926482290029526
480,0.03591613471508026
481,0.002008606679737568
482,0.11188793182373047
483,0.0022516308818012476
484,0.004752345848828554
485,0.005358376074582338
486,0.0018924393225461245
487,0.0025936919264495373
488,0.002154763787984848
489,0.012347119860351086
490,0.9999552965164185
491,0.007836738601326942
492,0.0017683431506156921
493,0.24851876497268677
494,0.0019072128925472498
495,0.00023033228353597224
496,0.016057858243584633
497,0.36765623092651367
498,0.005974946543574333
499,0.34013891220092773
500,0.0015831603668630123
501,0.014835933223366737
502,0.005261366255581379
503,0.000438660237705335
504,0.020397743210196495
505,0.009590587578713894
506,0.002192690037190914
507,0.9955944418907166
508,0.9987812638282776
509,0.02418852597475052
510,0.8646809458732605
511,0.030910221859812737
512,0.030713604763150215
513,0.00018044972966890782
514,0.03471996635198593
515,0.05588070675730705
516,0.03871873766183853
517,0.03495478630065918
518,0.0064122918993234634
519,0.9952296018600464
520,0.039089467376470566
521,0.0014081427361816168
522,0.06077239289879799
523,0.009042158722877502
524,0.0014186848420649767
525,0.9999744892120361
526,0.14742346107959747
527,0.9862922430038452
528,0.01584329456090927
529,0.027417276054620743
530,0.014571885578334332
531,0.08862406015396118
532,0.6303108334541321
533,0.030265361070632935
534,0.48082706332206726
535,0.0026570861227810383
536,0.0016265560407191515
537,0.051628101617097855
538,0.005156953819096088
539,0.0008271974511444569
540,0.6733149886131287
541,0.0009141467744484544
542,0.1257217824459076
543,0.03170293569564819
544,0.009483679197728634
545,0.004189650062471628
546,0.0012420328566804528
547,0.2394094467163086
548,0.006050265859812498
549,0.12015677988529205
550,0.04726801812648773
551,0.004229799844324589
552,0.011159304529428482
553,0.0027569131925702095
554,0.00029531531617976725
555,0.0006718493532389402
556,0.9999866485595703
557,0.013973037712275982
558,0.018511604517698288
559,0.0007447056705132127
560,0.005434407386928797
561,0.9516423940658569
562,0.012320075184106827
563,0.0020160404965281487
564,0.0008243988268077374
565,0.11942985653877258
566,0.9985514283180237
567,0.9996399879455566
568,0.007063835859298706
569,0.003421708708629012
570,0.0008437534561380744
571,0.0005404737312346697
572,0.002404996892437339
573,0.43249908089637756
574,0.0024211935233324766
575,0.009139963425695896
576,0.0004959905636496842
577,0.14763011038303375
578,0.003795327851548791
579,0.009400556795299053
580,0.03600675240159035
581,0.07638233155012131
582,0.014926367439329624
583,0.0005239234887994826
584,0.03748317435383797
585,0.004234610591083765
586,0.00771882152184844
587,0.006883285474032164
588,0.0007851509726606309
589,0.010810638777911663
590,0.02852921560406685
591,0.0021070411894470453
592,0.024572905153036118
593,0.008824290707707405
594,0.0026062314864248037
595,0.0015879098791629076
596,0.0010261617135256529
597,0.044842105358839035
598,0.0064934780821204185
599,0.0014367034891620278
600,0.028927309438586235
601,0.010317455045878887
602,0.011535954661667347
603,0.9151643514633179
604,0.040603820234537125
605,0.0018474389798939228
606,0.00016681906708981842
607,0.006817145273089409
608,0.0025100638158619404
609,0.9842239618301392
610,0.00025657430524006486
611,0.015089314430952072
612,0.0005724805523641407
613,0.9998583793640137
614,0.00869258213788271
615,0.016755573451519012
616,0.0018685429822653532
617,0.9999219179153442
618,0.0017829601420089602
619,0.0035040099173784256
620,0.0017998127732425928
621,0.025294587016105652
622,0.0008924697176553309
623,0.0011776362080127
624,0.002453137654811144
625,0.01540401391685009
626,0.009001714177429676
627,0.001568577834405005
628,0.0042719547636806965
629,0.002069750800728798
630,0.0008728319662623107
631,0.0019249585457146168
632,0.37228643894195557
633,0.9999810457229614
634,0.008086654357612133
635,0.004370327573269606
636,0.3714332580566406
637,0.0016529164277017117
638,0.005469852592796087
639,0.016284562647342682
640,0.007699409034103155
641,0.013058298267424107
642,0.004375927150249481
643,9.902573947329074e-05
644,0.01893984153866768
645,0.002413893351331353
646,0.0008915199432522058
647,0.0001704256283119321
648,0.0016407365910708904
649,0.0004966027336195111
650,0.0014260148163884878
651,0.31164899468421936
652,0.9999992847442627
653,0.0029964123386889696
654,0.0016974692698568106
655,0.4538043439388275
656,0.00979034136980772
657,0.9890937805175781
658,0.0001990458695217967
659,0.004639557562768459
660,0.0037443460896611214
661,0.002941735554486513
662,0.0008783766534179449
663,0.013031414709985256
664,0.006581354886293411
665,0.0007885991362854838
666,0.007046015001833439
667,0.0019419240998104215
668,0.04229665920138359
669,0.004299994092434645
670,0.17855462431907654
671,0.008335746824741364
672,0.002036833902820945
673,0.003518760437145829
674,0.0009438880952075124
675,0.008228844031691551
676,0.0014114738442003727
677,0.0009918592404574156
678,0.0006526802899315953
679,0.22383622825145721
680,0.9812207221984863
681,0.006344904191792011
682,0.004883533343672752
683,0.009342941455543041
684,0.005675128195434809
685,0.015868594869971275
686,0.02426266483962536
687,0.005197079386562109
688,0.05618315935134888
689,0.01692182943224907
690,0.0007710870704613626
691,0.03877010568976402
692,0.03622124716639519
693,0.00026872611488215625
694,0.0006204894161783159
695,0.9939017295837402
696,0.01708388328552246
697,0.03977998346090317
698,0.022127632051706314
699,0.02516753412783146
700,0.9989784955978394
701,0.005394157487899065
702,0.00789651833474636
703,0.007609328720718622
704,0.9958257675170898
705,0.008529840968549252
706,0.006764285732060671
707,0.001619446906261146
708,0.0008172511588782072
709,0.003179111983627081
710,0.0028433301486074924
711,0.009385294280946255
712,0.017549484968185425
713,0.001186420675367117
714,0.12368439137935638
715,0.021155675873160362
716,0.05824947729706764
717,0.0052891322411596775
718,0.0023966750595718622
719,0.001888319500721991
720,0.011397376656532288
721,0.03196419030427933
722,0.0018830174813047051
723,0.00841289758682251
724,0.020624760538339615
725,0.9999641180038452
726,0.008004333823919296
727,0.15202699601650238
728,0.02846013754606247
729,0.011152823455631733
730,0.0027827227022498846
731,0.005327867344021797
732,0.004670869559049606
733,0.9982054233551025
734,0.004548533819615841
735,0.5442216992378235
736,0.4226985275745392
737,0.04685721546411514
738,0.0034006324131041765
739,0.43894675374031067
740,0.9779532551765442
741,0.989434540271759
742,0.03197750076651573
743,0.0030183971393853426
744,0.9998323917388916
745,0.07384852319955826
746,0.0009469155338592827
747,0.03169366344809532
748,0.0017009289003908634
749,0.004613623954355717
750,0.0038828293327242136
751,0.006735275499522686
752,0.5203721523284912
753,0.9742418527603149
754,0.00012481643352657557
755,0.11350927501916885
756,0.0021516012493520975
757,0.003815871197730303
758,0.0015775589272379875
759,0.0025107956025749445
760,0.16438041627407074
761,0.0031883870251476765
762,0.006571442820131779
763,0.0016914206789806485
764,0.03096729889512062
765,0.009904991835355759
766,0.2579239308834076
767,0.5893489718437195
768,0.08014655858278275
769,0.9988229870796204
770,0.0014048845041543245
771,0.002374663483351469
772,0.029741311445832253
773,0.0165985319763422
774,0.002131036249920726
775,0.9392375946044922
776,0.006272460799664259
777,0.010141909122467041
778,0.11707433313131332
779,0.007572924718260765
780,0.0012122333282604814
781,0.0020341025665402412
782,0.0002619404694996774
783,0.0003455373807810247
784,0.05095279589295387
785,0.009954090230166912
786,0.720262348651886
787,0.004164299927651882
788,0.002282294910401106
789,0.008193193934857845
790,0.4724298417568207
791,0.00031998264603316784
792,0.5856633186340332
793,0.011426731944084167
794,0.0760037899017334
795,0.04562675952911377
796,0.0017185688484460115
797,0.0047177537344396114
798,0.002929988317191601
799,0.009618142619729042
800,0.003475795267149806
801,0.9999768733978271
802,0.019535006955266
803,0.009793550707399845
804,0.00303722289390862
805,0.9464223384857178
806,0.19991929829120636
807,0.0016357835847884417
808,0.017461732029914856
809,0.0023427936248481274
810,0.18173180520534515
811,0.03279548138380051
812,0.0023135957308113575
813,0.008602609857916832
814,0.003791279159486294
815,0.02758038230240345
816,0.007222437299787998
817,0.0061537763103842735
818,0.088603675365448
819,0.029984675347805023
820,0.01795262098312378
821,0.012138688005506992
822,0.31637701392173767
823,0.9992183446884155
824,0.00018208494293503463
825,0.9994878768920898
826,0.24925483763217926
827,0.02530648186802864
828,0.07690408080816269
829,0.0007228722097352147
830,0.5110489130020142
831,0.01335095800459385
832,0.4114208519458771
833,0.6261268258094788
834,0.00891680084168911
835,0.023064024746418
836,0.03404191508889198
837,0.40885189175605774
838,0.002950608730316162
839,0.004253368824720383
840,0.007630448788404465
841,0.0224909745156765
842,0.025209488347172737
843,0.0019887546077370644
844,0.00028860371094197035
845,0.002908037044107914
846,0.01264608558267355
847,0.006485970690846443
848,0.014813321642577648
849,0.8847745656967163
850,0.002227154793217778
851,0.002638225443661213
852,0.0005367026315070689
853,0.0008884810958988965
854,0.1195392981171608
855,0.0039796289056539536
856,0.028226519003510475
857,0.00010461168858455494
858,0.0028062784112989902
859,0.0034945718944072723
860,0.0021664712112396955
861,0.02627658098936081
862,0.07968024909496307
863,0.05632887780666351
864,0.0027789315208792686
865,0.009572925977408886
866,0.0011614026734605432
867,0.02373596839606762
868,0.03893037512898445
869,0.03605967015028
870,0.0008916566148400307
871,0.03842517361044884
872,0.008999192155897617
873,0.004732551518827677
874,0.00035716689308173954
875,0.005131371784955263
876,0.01185457780957222
877,0.9356918931007385
878,0.004231619648635387
879,0.034253139048814774
880,0.0006736009381711483
881,0.0004442869976628572
882,0.0012445487082004547
883,0.0031452374532818794
884,0.005974559113383293
885,0.0005742686917074025
886,0.001389295794069767
887,0.0009933033725246787
888,0.035969752818346024
889,0.3936786949634552
890,0.0017009993316605687
891,0.0069479066878557205
892,0.009114020504057407
893,0.00020303091150708497
894,0.012256691232323647
895,0.012837677262723446
896,0.008833808824419975
897,0.011477542109787464
898,0.002449016086757183
899,0.13359133899211884
900,0.015264087356626987
901,0.017591726034879684
902,0.0026164264418184757
903,0.9935854077339172
904,0.010954502038657665
905,0.010546511970460415
906,0.041555583477020264
907,0.004298767540603876
908,0.01040921825915575
909,0.15924350917339325
910,0.02045142464339733
911,0.7011505961418152
912,0.01925741322338581
913,0.002360645215958357
914,0.2410372644662857
915,0.004196891561150551
916,0.007637813687324524
917,0.003994849976152182
918,0.002603041473776102
919,0.00022850907407701015
920,0.02217196300625801
921,0.0012082820758223534
922,0.00012658956984523684
923,0.011314415372908115
924,0.3759879171848297
925,0.33069923520088196
926,0.0007678746478632092
927,0.014867600984871387
928,0.007826226763427258
929,0.0030642820056527853
930,0.014235340990126133
931,0.3257949948310852
932,0.0020359279587864876
933,0.3131139874458313
934,0.00444308016449213
935,0.011910509318113327
936,0.2410929948091507
937,0.9999136924743652
938,0.005001712124794722
939,0.0016562924720346928
940,0.05117208510637283
941,0.017094328999519348
942,0.0008358831400983036
943,0.0022638363298028708
944,0.007592826150357723
945,0.0018337633227929473
946,0.04059465602040291
947,0.0033827926963567734
948,0.01928613893687725
949,0.0006089700036682189
950,0.0265736673027277
951,0.0038427633699029684
952,0.054525233805179596
953,0.012357201427221298
954,0.002435600385069847
955,0.06817334145307541
956,0.008871707133948803
957,0.005804006941616535
958,0.00017590215429663658
959,0.0168916005641222
960,0.9996688365936279
961,0.0022337608970701694
962,0.129913792014122
963,0.002653400180861354
964,0.999937891960144
965,0.04477573186159134
966,0.007331528700888157
967,0.02557254023849964
968,0.003309555584564805
969,0.0025310919154435396
970,0.0875513032078743
971,0.002495504915714264
972,0.03080279752612114
973,0.027143871411681175
974,0.008688893169164658
975,0.0004784506745636463
976,0.00588383199647069
977,0.0047706784680485725
978,0.010624811053276062
979,0.006670118775218725
980,0.12954071164131165
981,0.015228541567921638
982,0.0035400318447500467
983,0.998570442199707
984,0.0003312925109639764
985,0.007863623090088367
986,0.006711313035339117
987,0.2584816813468933
988,0.005599379539489746
989,0.0014928679447621107
990,0.004614558536559343
991,0.9999643564224243
992,0.8427183628082275
993,0.9978406429290771
994,0.0009681510855443776
995,0.012751610018312931
996,0.004018548410385847
997,0.04845559597015381
998,0.013792258687317371
999,0.002988456981256604
1000,0.02284812368452549
1001,0.0003520279424265027
1002,0.0008163471356965601
1003,0.07573547214269638
1004,0.08816889673471451
1005,0.010594644583761692
1006,0.001728100934997201
1007,0.11434832960367203
1008,0.3485407829284668
1009,0.9997108578681946
1010,0.003674345090985298
1011,0.005450569558888674
1012,0.0014160338323563337
1013,0.0011908267624676228
1014,0.0007351337699219584
1015,0.02301952615380287
1016,0.07501458376646042
1017,0.9995999932289124
1018,0.697688102722168
1019,0.053801730275154114
1020,0.003356806468218565
1021,0.028049295768141747
1022,0.024302879348397255
1023,0.9991323351860046
1024,0.18261881172657013
1025,0.5031203031539917
1026,0.015651537105441093
1027,0.015332321636378765
1028,0.07053219527006149
1029,0.0012280154041945934
1030,0.017200972884893417
1031,0.0003080213500652462
1032,0.0005467453156597912
1033,0.9980992674827576
1034,0.013889826834201813
1035,0.0019992762245237827
1036,0.012489799410104752
1037,0.006724065635353327
1038,0.2502908706665039
1039,0.297219455242157
1040,0.08623956143856049
1041,0.005276729352772236
1042,0.0024072027299553156
1043,0.012753807008266449
1044,0.857296347618103
1045,0.17387187480926514
1046,0.9139742255210876
1047,0.9994391798973083
1048,0.01921992003917694
1049,0.004644673317670822
1050,0.35075390338897705
1051,0.010800542309880257
1052,0.007176474202424288
1053,0.0032185548916459084
1054,0.08644280582666397
1055,0.0004543784889392555
1056,0.9999781847000122
1057,0.9961159229278564
1058,0.015819504857063293
1059,0.00800350122153759
1060,0.0009517200523987412
1061,0.9234914779663086
1062,0.0007655862136743963
1063,0.00500109326094389
1064,0.043277282267808914
1065,0.09882069379091263
1066,0.009599827229976654
1067,0.00041618154500611126
1068,0.0005769990384578705
1069,0.0009984913049265742
1070,0.08164392411708832
1071,0.9992577433586121
1072,0.0008848464931361377
1073,0.9691408276557922
1074,0.01845477893948555
1075,0.010401008650660515
1076,0.005907600745558739
1077,0.03565756604075432
1078,0.016228942200541496
1079,0.0017291137482970953
1080,0.0004459693736862391
1081,0.002161775715649128
1082,0.0021757713984698057
1083,0.010750562883913517
1084,0.01895766332745552
1085,0.008988244459033012
1086,0.014994346536695957
1087,0.001183553715236485
1088,0.9995394945144653
1089,0.9896172285079956
1090,0.00048191245878115296
1091,0.9997609257698059
1092,0.0075273700058460236
1093,0.35329315066337585
1094,0.008090993389487267
1095,0.004014195874333382
1096,0.9901491403579712
1097,0.0012013459345325828
1098,0.008122357539832592
1099,0.021077755838632584
1100,0.0022600365336984396
1101,0.005199936684221029
1102,0.015834836289286613
1103,0.003946919459849596
1104,0.017746470868587494
1105,0.029056143015623093
1106,0.0006092977127991617
1107,0.00046019357978366315
1108,0.0011743031209334731
1109,0.010134189389646053
1110,0.03613457828760147
1111,0.016328949481248856
1112,0.008577038533985615
1113,0.004761448595672846
1114,0.013051011599600315
1115,0.03753328695893288
1116,0.0022775980178266764
1117,0.006737964693456888
1118,0.0031274640932679176
1119,0.007250788621604443
1120,0.0007881941855885088
1121,0.005524203646928072
1122,0.005805585999041796
1123,0.003937252331525087
1124,0.021578922867774963
1125,0.8657093644142151
1126,0.01016265619546175
1127,0.9999970197677612
1128,0.015654638409614563
1129,0.042758405208587646
1130,0.0008469320018775761
1131,0.053003694862127304
1132,0.010906374081969261
1133,0.9980311989784241
1134,0.0036001186817884445
1135,0.3299887478351593
1136,0.9965458512306213
1137,0.08316406607627869
1138,0.01534839067608118
1139,0.9948241710662842
1140,0.0025297561660408974
1141,0.013548695482313633
1142,0.0007141770329326391
1143,0.9887336492538452
1144,0.009721252135932446
1145,0.0027229422703385353
1146,0.9290413856506348
1147,0.017595335841178894
1148,0.01297238189727068
1149,0.0047117010690271854
1150,0.0014075213111937046
1151,0.010857518762350082
1152,0.019447587430477142
1153,0.05393807217478752
1154,0.021813904866576195
1155,0.0008952957578003407
1156,0.007998751476407051
1157,0.0002186428027926013
1158,0.07394580543041229
1159,0.0004174347559455782
1160,0.9997691512107849
1161,0.9972320199012756
1162,0.0034476518630981445
1163,0.0021290730219334364
1164,0.0012565761571750045
1165,0.021704893559217453
1166,0.017094986513257027
1167,0.0121819619089365
1168,0.003509756876155734
1169,0.0009735706262290478
1170,0.0005618837312795222
1171,0.008670605719089508
1172,0.0023837550543248653
1173,0.0009375021909363568
1174,0.005885212682187557
1175,0.41227081418037415
1176,0.001414467697031796
1177,0.006904060486704111
1178,0.025069693103432655
1179,0.009448206052184105
1180,0.1984529346227646
1181,0.0015809671021997929
1182,0.00369614758528769
1183,0.052117858082056046
1184,0.008107180707156658
1185,0.9996618032455444
1186,0.0015649087727069855
1187,0.003931161016225815
1188,0.008797709830105305
1189,0.9897638559341431
1190,0.06232954189181328
1191,0.23633338510990143
1192,0.17726805806159973
1193,0.06687358021736145
1194,0.0008010955643840134
1195,0.01416362076997757
1196,0.23315268754959106
1197,0.0008758881594985723
1198,0.10327540338039398
1199,0.0033532395027577877
1200,0.001118983724154532
1201,0.0005989698693156242
1202,0.25115638971328735
1203,0.0004386441723909229
1204,0.0009253897587768734
1205,0.0010614884085953236
1206,0.0028252594638615847
1207,0.015735676512122154
1208,0.3151116371154785
1209,0.0010032347636297345
1210,0.0014436417259275913
1211,0.007578062359243631
1212,0.9705098867416382
1213,0.02780134230852127
1214,0.0028742561116814613
1215,0.0028429909143596888
1216,0.0056102704256772995
1217,0.0033768624998629093
1218,0.004924126900732517
1219,0.000891848758328706
1220,9.427040640730411e-05
1221,0.02098722942173481
