id,pred
175,0.018560601496621594
176,0.02442200839087402
177,0.004105809457535866
178,0.012531816601460584
179,0.0053869045272584674
180,0.006382274726693685
181,0.020798858452327915
182,0.012736420692289523
183,0.0705169356681328
184,0.09100809568777998
185,0.04176713348838003
186,0.01823337480095334
187,0.05088495705954333
188,0.025696625478187234
189,0.0075833224741347315
190,0.01410940928093822
191,0.045948284102897974
192,0.015918115337124856
193,0.01485629265520152
194,0.9337270742407102
195,0.10422930145861299
196,0.009603037394158055
197,0.010067122779333196
198,0.008452130701169177
199,0.12099546657898302
200,0.0021811534835995683
201,0.016799651106717887
202,0.020868945405093688
203,0.001090900385826725
204,0.011578090515397663
205,0.007636941145482334
206,0.0014025362920849751
207,0.11522469346056669
208,0.004655681204345678
209,0.03392683414265612
210,0.059350402049789745
211,0.14088982540561776
212,0.00773477625855819
213,0.7169462958512074
214,0.06130809938940903
215,0.013193524972634723
216,0.02026248138160309
217,0.010990403113484402
218,0.02046657301745001
219,0.0037064791652548276
220,0.07783849649552335
221,0.8716637752387136
222,0.05393193086768038
223,0.009844617865630373
224,0.9932400854580117
225,0.0139002197614038
226,0.2274554242690105
227,0.018245171482824882
228,0.003906086001625491
229,0.030366242754169628
230,0.023825461687068113
231,0.0011219255839421483
232,0.02344031417642552
233,0.028308584543661613
234,0.010762249181140786
235,0.31805410282082125
236,0.029567126652311135
237,0.01743520541468721
238,0.016036833015772054
239,0.02262853697903771
240,0.009286118414965702
241,0.833704328874972
242,0.21449850270814233
243,0.005918415476188246
244,0.23770670836528188
245,0.00987974068520557
246,0.9017670438209081
247,0.07002339238085452
248,0.00028480200850827835
249,0.07423828695493023
250,0.0058956478230002
251,0.0015902546056783956
252,0.125686919872183
253,0.011255859939918914
254,0.007922574711389203
255,0.12344298967151958
256,0.004205448242177973
257,0.02097105956246002
258,0.0002905314970461952
259,0.014422988470481379
260,0.00801811505391613
261,0.07421672144121602
262,0.003218303209956166
263,0.007440157630080706
264,0.005122055768460906
265,0.043055086132401645
266,0.034172363507845284
267,0.09755460726932538
268,0.01571805569954768
269,0.011722923682332366
270,0.04459785176307671
271,0.10076061667893729
272,0.005087343434814228
273,0.08956663570251587
274,0.00510859578201215
275,0.01915500740472107
276,0.9469723107905651
277,0.015573004659578353
278,0.03141005607869338
279,0.03565616244423882
280,0.00368558488548197
281,0.05756447752108204
282,0.8858951491238156
283,0.006994534863258477
284,0.9947511711758662
285,0.004341845911005279
286,0.014849447067835283
287,0.0041871701565959546
288,0.044580631339286456
289,0.0028803317715206493
290,0.010667714977814673
291,0.0015959128610000379
292,0.0034864736818735437
293,0.008856725679831963
294,0.004747486210228599
295,0.010525057298723446
296,0.06323197805135737
297,0.024400780868909035
298,0.08113781941353085
299,0.9469745029374201
300,0.000811858399571321
301,0.006053264674189083
302,0.009365803680558785
303,0.004730854346830833
304,0.05375494530562571
305,0.0019490016043542055
306,0.010742077241643534
307,0.020406322811537383
308,0.006614900011884518
309,0.010984816074340518
310,0.48718053685017937
311,0.9728479928969654
312,0.014527409698541997
313,0.037073861335466696
314,0.014173914247500346
315,0.06433963616419644
316,0.0019299700313159173
317,0.0012196631757083248
318,0.024102386927434834
319,0.0023042744032023017
320,0.6872087716688057
321,0.0015572603391341532
322,0.002916878513157011
323,0.010826909910774004
324,0.009908298791960542
325,0.0670882817788279
326,0.02269547163455858
327,0.03432876062399973
328,0.07364389820593577
329,0.03526730143755076
330,0.01272810988876208
331,0.0747160094297594
332,0.0014237350584082366
333,0.002751882628381518
334,0.02777306463194163
335,0.056874980742518434
336,0.004782468056918259
337,0.009706072858145459
338,0.002497602758312965
339,0.5055366738233986
340,0.0011767402447297158
341,0.025983316020934077
342,0.09838558061892258
343,0.06238394726291539
344,0.009396934713466044
345,0.9878333571234937
346,0.9220461717147107
347,0.34556879577952104
348,0.026033532521433377
349,0.011067419638967419
350,0.024752078079010427
351,0.0976401493425219
352,0.00225497768966833
353,0.001063885627969196
354,0.0037077354664559986
355,0.862270188951554
356,0.017029085693536
357,0.03161952737293652
358,0.004639676724896242
359,0.18532931500825106
360,0.06363792971254946
361,0.0038274467310886206
362,0.9771678608926303
363,0.01561423360589316
364,0.01692391131996996
365,0.007793009775966445
366,0.008297947924106352
367,0.04675199437907426
368,0.0011921695749801827
369,0.024108251615143926
370,0.033026053919981535
371,0.008841002014099328
372,0.05983733514932394
373,0.0030926839861584346
374,0.003311372104026298
375,0.035198431925561074
376,0.010034819434162545
377,0.008789217211832241
378,0.15835073357262403
379,0.012148250276878516
380,0.13169327137957734
381,0.01823986248336806
382,0.019071729267029023
383,0.004566508632167184
384,0.03964089419023032
385,0.014716065548714595
386,0.013593416635682544
387,0.04050366782730672
388,0.0005875418606644922
389,0.030604219223715846
390,0.0071644639601682715
391,0.08676465178270455
392,0.009745646293786226
393,0.020257911846777187
394,0.8903778101155068
395,0.040229921149836465
396,0.9537938695374004
397,0.05830163779094408
398,0.02342608019597519
399,0.011394156201346315
400,0.9157228656785265
401,0.001853174884010837
402,0.005816653787089964
403,0.0026762493106778002
404,0.0822899004788867
405,0.005221270997320651
406,0.0018656300830754238
407,0.07275624525923696
408,0.03606858017484298
409,0.34827671285465056
410,0.22975170256167043
411,0.07777662829404132
412,0.013120906986412332
413,0.025992926642776117
414,0.04459871259108356
415,0.013624990635763964
416,0.08273610055268582
417,0.887226496847308
418,0.0007610459308713652
419,0.0072094702700021005
420,0.002101369639088121
421,0.008523318617783174
422,0.005312953720002998
423,0.03314560064524074
424,0.8365155725144372
425,0.005913461812999531
426,0.01157631691064871
427,0.09603184891678875
428,0.005262984082055032
429,0.016722562617803288
430,0.01251291194141362
431,0.0009064170453921584
432,0.012100067515319458
433,0.11527561156229582
434,0.8232074188288068
435,0.01924643041915729
436,0.016746201884411754
437,0.09552526241837116
438,0.041425875224749706
439,0.027121048531504308
440,0.0013997106799303158
441,0.022829519792776545
442,0.972152612157086
443,0.21247947207909246
444,0.05617191026069385
445,0.0353105369491901
446,0.016497889119731653
447,0.036880120202847845
448,0.010785604623633819
449,0.007299254809781112
450,0.1763575729584584
451,0.003887867026043322
452,0.07823385060571184
453,0.0003881912542747572
454,0.025145699636238285
455,0.008786329028265833
456,0.005666167974500161
457,0.024052291758239887
458,0.008657173727253418
459,0.012596171495643635
460,0.23274414867865678
461,0.9716924580392052
462,0.03245268489006725
463,0.005105998557935123
464,0.004625492269797553
465,0.0014989218116109335
466,0.04293190391543497
467,0.2681931177030435
468,0.155423623434408
469,0.002135390181146292
470,0.007741813062807695
471,0.8966521108827623
472,0.05551178215876268
473,0.004380177457698822
474,0.049172206450409046
475,0.004932039598293113
476,0.1557213998379957
477,0.039947794599170056
478,0.006023646974555784
479,0.05105381701425969
480,0.032113838856213245
481,0.003202589112607556
482,0.06920316685455781
483,0.0007791403963771883
484,0.013625889587547211
485,0.010237571831751405
486,0.0016415288604714603
487,0.008398517759966426
488,0.008661782041291173
489,0.032960156486811436
490,0.9862748936608057
491,0.0014052293602766395
492,0.009358457269839223
493,0.17251625109180702
494,0.019389578287342567
495,0.000800428444923787
496,0.1653700275327618
497,0.3830384651959698
498,0.013872075147147275
499,0.2681396171277552
500,0.008568224025371952
501,0.06996512839732312
502,0.0023615866411965136
503,0.004813683590776248
504,0.06757253500954642
505,0.008100954636844331
506,0.012626534411717018
507,0.9969512474726577
508,0.9979617701636582
509,0.03996335181618815
510,0.9255912559120784
511,0.02688071090610453
512,0.03905925090447239
513,0.0031462473272155186
514,0.04203696921015032
515,0.09772940198328937
516,0.1317814707630386
517,0.03308175042936285
518,0.16628080772466786
519,0.9682012225504514
520,0.060909766024214836
521,0.0029652040395413046
522,0.015337943259590911
523,0.003424370083321843
524,0.005204618395361891
525,0.9967642803009088
526,0.1358574046928833
527,0.9761229328074593
528,0.01854251134116126
529,0.06377084481230545
530,0.04068846761105346
531,0.1403139921015789
532,0.20594034161766556
533,0.010127968500111838
534,0.47113140391226654
535,0.007668545547854526
536,0.0005187410903329864
537,0.15501135491162354
538,0.006480353983683767
539,0.010257266371985747
540,0.8015088710935825
541,0.005220757165012746
542,0.23701614692775427
543,0.028116612937677775
544,0.010358209118061875
545,0.006670802756423412
546,0.0008435102076727087
547,0.27815222892181085
548,0.009624669833401605
549,0.37982158848128694
550,0.09372200251086503
551,0.06021166223686067
552,0.022865229815082107
553,0.0572867652311081
554,0.0007251780819573907
555,0.001551427534547819
556,0.9445787244559358
557,0.0014012559821774562
558,0.03620170183812139
559,0.0018226593693771212
560,0.004444930972613861
561,0.9043109463664974
562,0.02822213383109768
563,0.004728024590998926
564,0.004636632818774178
565,0.11095807636146991
566,0.9480015322177598
567,0.9453714588100998
568,0.007279916360256479
569,0.00581879891626454
570,0.018239506389446113
571,0.0027083658629752645
572,0.0013003480166838225
573,0.2679517608985379
574,0.011997235663676558
575,0.008468216682293288
576,0.0018756204083791802
577,0.16116803103954258
578,0.030404950825179425
579,0.011364476894608141
580,0.012655776587065477
581,0.19055467044120963
582,0.033090210825260286
583,0.002551963654417022
584,0.022008867555211573
585,0.02057087327666048
586,0.002333596831935901
587,0.01968079155714508
588,0.0012504052167093022
589,0.021409425076249503
590,0.040024676439806825
591,0.0031161036073539886
592,0.054666269243310125
593,0.011517485864613361
594,0.0005229211810364832
595,0.0034976191559734885
596,0.0023161695754935667
597,0.08944068383761182
598,0.00575244998799412
599,0.0005595225654509548
600,0.024388751354528282
601,0.021535005560478156
602,0.016717894181424345
603,0.8375646547078587
604,0.021636982370896132
605,0.00023364025697941753
606,0.0008177851702477849
607,0.00954375194804094
608,0.0015425104090013206
609,0.9756661428516167
610,0.0016178396205169345
611,0.02110118403280457
612,0.001509601332422882
613,0.9780542559199566
614,0.008838254297810991
615,0.015745586915310618
616,0.0220079604523876
617,0.9928421841141647
618,0.0033741362095295047
619,0.037272241721819005
620,0.006335986907781697
621,0.07770593852204585
622,0.005074415329007032
623,0.007056707566495612
624,0.004528021128279936
625,0.00889323862246021
626,0.03593195234763598
627,0.007143713047248362
628,0.005462412895803528
629,0.006128104913912812
630,0.00034425552108645173
631,0.025781778138259034
632,0.30118643752259416
633,0.9925537762753254
634,0.020052790670204025
635,0.024480023806946884
636,0.06893958762011237
637,0.004308445280333338
638,0.008692097777597227
639,0.02032099599818601
640,0.009441484070564762
641,0.03808450186437229
642,0.012376143996546593
643,0.0077953936109570856
644,0.0062936039849274565
645,0.012814766330207256
646,0.0012954610710597943
647,0.005412903950586534
648,0.0055448069779804035
649,0.005700785813637423
650,0.002068093058065475
651,0.029308083305212115
652,0.9661423849467747
653,0.011590604993588473
654,0.005298385257955673
655,0.42742610614622684
656,0.016585004530169364
657,0.8228426104393007
658,0.0024114388274197964
659,0.030410791010538212
660,0.014916698043094298
661,0.004691980525291329
662,0.000688253584312009
663,0.06809469986056924
664,0.019904143341928384
665,0.0015175754799476222
666,0.019754458733391912
667,0.013401770046629131
668,0.07399042428194692
669,0.00920319563417808
670,0.06005452331461065
671,0.045022810298494184
672,0.0016143607133360769
673,0.020074886366237006
674,0.0006185273010447633
675,0.006712431063286053
676,0.01160068160248107
677,0.0021929216341151805
678,0.0012916074170670683
679,0.023561638160837443
680,0.9834569105800306
681,0.13485022181645395
682,0.06130458546993991
683,0.16778729407110063
684,0.01812928804737818
685,0.006604325866592442
686,0.05029679181484535
687,0.008483689679119652
688,0.0710496121974745
689,0.011006186283915125
690,0.009810579456582685
691,0.07426135945949873
692,0.10276273432840433
693,0.020305331787821873
694,0.0015989560145967083
695,0.9419976244792875
696,0.09804930155877907
697,0.014731067596143111
698,0.05165557689301556
699,0.030560860129445856
700,0.9536441240675897
701,0.018644814710450368
702,0.01608846113487319
703,0.007030151974363762
704,0.9909581070684483
705,0.018240591243124053
706,0.012313718961818128
707,0.007624394144497782
708,0.0027725044961799047
709,0.0015528592891288428
710,0.02091864567829478
711,0.03422398019559125
712,0.09744847485441041
713,0.003069384951066085
714,0.12395861727825344
715,0.06302613108569059
716,0.023512482617320137
717,0.011038398881824365
718,0.009922974446640177
719,0.0009875079832007427
720,0.017078521455216857
721,0.03216918109026877
722,0.0068212012667036
723,0.0073303811357224085
724,0.13745467586602753
725,0.9867379845660995
726,0.009813543346953028
727,0.09887784166580066
728,0.06598501019407424
729,0.07774542169706851
730,0.01868840826852201
731,0.012095897182368033
732,0.006325985732902623
733,0.9784420159664547
734,0.004330187818986081
735,0.8200454569730301
736,0.01302822927266848
737,0.053439621491317695
738,0.006725619202102419
739,0.3060628370622233
740,0.9207259641571008
741,0.919290109568127
742,0.028046859848381855
743,0.014930703375695397
744,0.9408565758597568
745,0.06864132727149377
746,0.0021590091381449203
747,0.054312909362862476
748,0.0061116205720481995
749,0.009192529388844475
750,0.009854546211763706
751,0.02996258890204997
752,0.8025557622342561
753,0.6590398538828708
754,0.0023004893629925824
755,0.05411751983100643
756,0.037305064545122814
757,0.0260010386003938
758,0.010524949007266875
759,0.0027214451202992214
760,0.17343183388076946
761,0.004355964602573118
762,0.01927820605989488
763,0.0030887908744436747
764,0.0475347414491753
765,0.02257427493303839
766,0.01794029704205471
767,0.41882213987054345
768,0.08689128518660051
769,0.9594995265552392
770,0.0042956527376919575
771,0.0055628816536714715
772,0.02943318211063203
773,0.08746442103136857
774,0.007829607470711574
775,0.9399105642499301
776,0.008618996687117417
777,0.006774628247577078
778,0.18856591304882644
779,0.013335302742805642
780,0.0020802181507046376
781,0.007837121432740062
782,0.006154804928538797
783,0.0004786132388175703
784,0.07945617725858402
785,0.023319703363450232
786,0.363706563572539
787,0.05343350269105294
788,0.003365734186893285
789,0.02090826910932401
790,0.43489242803994654
791,0.001572379668284111
792,0.7766385135402518
793,0.01612493538744156
794,0.03813162213308636
795,0.08421489077879643
796,0.0073062429495412305
797,0.005730556258055076
798,0.006373082528913059
799,0.024312193680807455
800,0.008800903474831676
801,0.9764998287113598
802,0.01629037687376711
803,0.020905657207414417
804,0.011033021348172502
805,0.9223984971108514
806,0.13209783164852587
807,0.01563488997183703
808,0.1654817512794491
809,0.01162292113363457
810,0.14228491716449404
811,0.03198966415640222
812,0.012629101136633548
813,0.08432504715535727
814,0.002453901035368055
815,0.06708301948031938
816,0.000839213124517847
817,0.008031701497599781
818,0.02917502163562783
819,0.11065299432511788
820,0.019458945830542324
821,0.04850377439834116
822,0.3408807476776498
823,0.9466334688437132
824,0.001992082299255596
825,0.9960618766547296
826,0.2848419934885666
827,0.3488935018255033
828,0.020736187713142607
829,0.00031568317962434744
830,0.06088262847413445
831,0.012491649651808453
832,0.060689053580996875
833,0.06240586499834471
834,0.006504523303659
835,0.03513928347240841
836,0.0408874891642852
837,0.18970560341095227
838,0.014520861273684455
839,0.014653530266913038
840,0.03609252177085776
841,0.017110015845591246
842,0.012416424876743585
843,0.004896838807054028
844,0.000906819745601369
845,0.0006051916768322749
846,0.005904588063221318
847,0.009731721135190713
848,0.07426707914956063
849,0.8417289671769652
850,0.006337773351529054
851,0.004599949188953311
852,0.003789352583575773
853,0.0034957051401140376
854,0.5303805441828194
855,0.005996963502330457
856,0.03289475043473612
857,0.0010907439181549747
858,0.014887233021181934
859,0.006907089173558027
860,0.0017051768992681388
861,0.0026208550758690004
862,0.21976963504809938
863,0.11106875020371175
864,0.016043604249539684
865,0.01619080151537749
866,0.007592401292217398
867,0.07938162614794625
868,0.031863749110279636
869,0.27955288047372046
870,0.013967224670032334
871,0.34836358382892785
872,0.004972002966974712
873,0.035558417968801
874,0.0035582056478091163
875,0.021124643668438668
876,0.010194859221618916
877,0.9059050562937824
878,0.005340013629599596
879,0.10671271396266087
880,0.0009908587599669913
881,0.00033976201303035524
882,0.01646402827572544
883,0.037779416344757004
884,0.009713265764792397
885,0.0014907715361947476
886,0.004623627595668964
887,0.0012531044667119743
888,0.03323147478919904
889,0.23653471725419328
890,0.0024837119085239488
891,0.01071531671968048
892,0.07248346648463155
893,0.0006016327634433802
894,0.08706213847979039
895,0.031878004411540664
896,0.013392486779212537
897,0.2478808298216596
898,0.013323168779761045
899,0.4616640946946612
900,0.039052910647340296
901,0.11962099526472825
902,0.008375872345552112
903,0.9855693423251743
904,0.011925488038376963
905,0.034513040584251226
906,0.0046656453177917195
907,0.009507407481715234
908,0.051453951756067484
909,0.4740373548625278
910,0.05765696231799158
911,0.9045301471113366
912,0.11089162162466602
913,0.03542632019371504
914,0.1033477665207767
915,0.01859330505404308
916,0.016519114827004425
917,0.006875185187545645
918,0.01323322343855182
919,0.00036190597418555914
920,0.0868667847383744
921,0.0033128920524390483
922,0.0053160301734559556
923,0.003641991046611081
924,0.08362904068557084
925,0.4826428044921307
926,0.010100080971504926
927,0.02799522986039693
928,0.024503198207997352
929,0.004660486292586634
930,0.01301474318474402
931,0.15114063359734006
932,0.05235627512231502
933,0.24667586129746955
934,0.004829445804463806
935,0.049453701592280755
936,0.01712503274871583
937,0.8492176749087401
938,0.0117305724739727
939,0.004976595136622383
940,0.04099223705386024
941,0.021399031713233645
942,0.00903189868678899
943,0.0010211590044102933
944,0.0075090050908656406
945,0.010515160806474437
946,0.03751237103702133
947,0.01294382610224729
948,0.08081443136385491
949,0.0016203718796537858
950,0.024632509973362318
951,0.02705255328789144
952,0.030180601438943494
953,0.13301018908249357
954,0.0016878643415746812
955,0.04592688626346223
956,0.045785422839274746
957,0.02193959334139233
958,0.014361381617512149
959,0.02432740253553291
960,0.8048643943612324
961,0.008616141367991964
962,0.04081056491237694
963,0.008380676015154066
964,0.998562296582806
965,0.07453510863296767
966,0.0037864206908430724
967,0.22716239257233994
968,0.008999803058816478
969,0.022840288347525484
970,0.044493784389448204
971,0.015408342794850486
972,0.02631149463147442
973,0.02780968492573598
974,0.011736800092875987
975,0.005974092846775408
976,0.0354123778043704
977,0.019151312467279066
978,0.03545090970784679
979,0.006353228870874948
980,0.0367418549146795
981,0.09794632714116616
982,0.028060245299770963
983,0.980361266372627
984,0.005748764146772863
985,0.013215042398903205
986,0.06532782380137346
987,0.30268314348613046
988,0.0034683246334842577
989,0.008158811152363356
990,0.020698248078592094
991,0.9803979674189524
992,0.8041088923688084
993,0.6871242411338192
994,0.003531255087027332
995,0.0077848479812682985
996,0.02663919161190411
997,0.01689752718303782
998,0.0253960965125529
999,0.005475282297367042
1000,0.0510799227050719
1001,0.00031225782818201323
1002,0.001811816192553699
1003,0.09384995829885749
1004,0.03369959104785078
1005,0.00969337724511694
1006,0.0034019837737631234
1007,0.3441073035575224
1008,0.039691214396891376
1009,0.9522619000870873
1010,0.007661824493883311
1011,0.0074103505994726196
1012,0.02514276036358011
1013,0.005695475692738336
1014,0.0018689386961769179
1015,0.06412004520447612
1016,0.030820909372309063
1017,0.9791080519940853
1018,0.5985287593657799
1019,0.08317506595943112
1020,0.018836384962622375
1021,0.010071427179729428
1022,0.02253205221547115
1023,0.9332096435355819
1024,0.028485207968794786
1025,0.11651488352178944
1026,0.014765978202170335
1027,0.12144848910225595
1028,0.16019073095487057
1029,0.004113465187573491
1030,0.009381570636156907
1031,0.0017462879239380888
1032,0.003080907220932087
1033,0.8230906959022166
1034,0.05313265726659031
1035,0.010535241836096118
1036,0.00878601568557732
1037,0.0049435447867376865
1038,0.07559391699591278
1039,0.03678846955060416
1040,0.11077062868972654
1041,0.05176851272681543
1042,0.004260954449956926
1043,0.00867908814015424
1044,0.8166735331848384
1045,0.03209923452898724
1046,0.2837677667758688
1047,0.9906208385268925
1048,0.01644334691710357
1049,0.011841959864789475
1050,0.0891053258195883
1051,0.01480743696227361
1052,0.014876485617141687
1053,0.001979103081666094
1054,0.14859262122117053
1055,0.002154319892825143
1056,0.7642655669494032
1057,0.721103651284234
1058,0.026729177487550236
1059,0.004058407540642352
1060,0.0005628408473240619
1061,0.7091809038155465
1062,0.005894074435132097
1063,0.010001467890324385
1064,0.23898086531791357
1065,0.11348167824348
1066,0.023023826108298107
1067,0.0005146414077123041
1068,0.00789507180093294
1069,0.0007472165598907408
1070,0.049258738704173986
1071,0.9795099981222627
1072,0.0037368092699268333
1073,0.9235037446076891
1074,0.033186658865069066
1075,0.013347720575405467
1076,0.1101656803836059
1077,0.05853714195086824
1078,0.048553725041470666
1079,0.015555954691779507
1080,0.0009307116652466568
1081,0.004383253198670324
1082,0.009305315151052334
1083,0.0040607143709901405
1084,0.07960756679958082
1085,0.02009240505808296
1086,0.03379032907572459
1087,0.0038286330890658707
1088,0.9776886445166486
1089,0.920879412927577
1090,0.02192757485373202
1091,0.9872564081356482
1092,0.015665241071471624
1093,0.20693676702752017
1094,0.032408555726063985
1095,0.010891727023658291
1096,0.9652175415569355
1097,0.00421906158598964
1098,0.014896367804453385
1099,0.11814297464364122
1100,0.016988697718577847
1101,0.005578913918989385
1102,0.08308448424007021
1103,0.02735365558327439
1104,0.029009663069177828
1105,0.07902238548039514
1106,0.005525445835682644
1107,0.0024614355297649716
1108,0.004217468828829425
1109,0.013829997623582169
1110,0.025632684283213848
1111,0.04731983171518313
1112,0.025433022576387306
1113,0.03390321425567168
1114,0.014788967393228965
1115,0.0023745883610364377
1116,0.0051384180374153725
1117,0.013358271324051053
1118,0.007145275212257093
1119,0.008190422071212115
1120,0.0034231677923996814
1121,0.0503564877412304
1122,0.007909952820588258
1123,0.024485472604293495
1124,0.014301900136307251
1125,0.8762571777293099
1126,0.008408041136171704
1127,0.9985741284054346
1128,0.02121602835739017
1129,0.12474326616653025
1130,0.0005344994579843202
1131,0.08693560165305014
1132,0.013597771392183673
1133,0.9575555554212409
1134,0.006241319824855576
1135,0.23184712780638206
1136,0.9338208309161499
1137,0.045880321429059595
1138,0.06210095511792915
1139,0.9793142095709217
1140,0.0038105681464027275
1141,0.00961351356033432
1142,0.0059539838056418305
1143,0.9491748580391531
1144,0.006730153592725009
1145,0.006847617575707861
1146,0.8360350344513918
1147,0.05528256124943984
1148,0.020391719167721083
1149,0.0507071623193982
1150,0.0031363566712033007
1151,0.006157090337739372
1152,0.031974752802671064
1153,0.04887928651571854
1154,0.021951656765377255
1155,0.0019017038806550476
1156,0.02879831557088124
1157,0.00047363117003372865
1158,0.09397816572910471
1159,0.0007670818615342654
1160,0.9924832905125255
1161,0.9689543114797867
1162,0.0043100980494979796
1163,0.0048487981445982055
1164,0.0013953071995020225
1165,0.017582009616435267
1166,0.041410482182212875
1167,0.04039837052184548
1168,0.016298188470424264
1169,0.0013504512235697434
1170,0.00380777869599626
1171,0.03492021226582963
1172,0.010915602458998409
1173,0.006417871628130796
1174,0.007404557656718619
1175,0.0751088631034029
1176,0.008276639173833124
1177,0.01981335358523153
1178,0.04583242938904064
1179,0.07123060905187607
1180,0.10243965779427516
1181,0.004064575437858018
1182,0.013488420480371167
1183,0.02707573746746901
1184,0.012404012682800346
1185,0.9625504894602468
1186,0.008774807952998205
1187,0.03598748390018826
1188,0.0072454165280757075
1189,0.98028053813263
1190,0.2566850071085211
1191,0.06616590990355317
1192,0.07892768340888111
1193,0.0604697494149305
1194,0.0014526247709281508
1195,0.04781623035328181
1196,0.3739439636801445
1197,0.001847904625154964
1198,0.10910831779962778
1199,0.002962528708207773
1200,0.012617257087259423
1201,0.00458047439012923
1202,0.43067414975646323
1203,0.001618736426443586
1204,0.002866711545124163
1205,0.004235157474613974
1206,0.003117800947502982
1207,0.03136429036345352
1208,0.2154440863368674
1209,0.002564714966965376
1210,0.0033161876823196604
1211,0.017106200555642565
1212,0.9215938967571299
1213,0.014148479918311686
1214,0.04029173607858395
1215,0.005031320947406362
1216,0.038012772768563775
1217,0.041792899561327514
1218,0.009665656163530578
1219,0.004073287787868763
1220,0.0009483728072275034
1221,0.015059187375168422
1222,0.01773827402559119
1223,0.017904046151070736
1224,0.9670221345614426
1225,0.0008441408560580002
1226,0.9952237346748812
1227,0.007439309812883334
1228,0.002341665244957463
1229,0.24896785036828226
1230,0.004413863563459942
1231,0.06374822057894905
1232,0.021436992908214953
1233,0.007114655860079546
1234,0.06974641845848015
1235,0.06652729483586796
