id,pred
96,0.013035019131915612
97,0.017942820985381133
98,0.9443442437451284
99,0.012682987424968793
100,0.00526611099831512
101,0.19922983113265405
102,0.002856203059981699
103,0.0006798809400504874
104,0.28397875457648236
105,0.001582836873874389
106,0.009851864518641966
107,0.9342859960155406
108,0.004735353079951965
109,0.034071292727925466
110,0.0056598525894730415
111,0.012771784700154862
112,0.002878524208235134
113,0.009960571222988338
114,0.8752439419540512
115,0.003060549854988741
116,0.13785270761025567
117,0.00034768232400062855
118,0.00657542911136658
119,0.006775717036711069
120,0.8150802172096615
121,0.9750340942337347
122,0.013090218202632543
123,0.04047526520330761
124,0.9540254665460082
125,0.002450130041383568
126,0.9482744732648244
127,0.02152234109250274
128,0.0014065174379595021
129,0.9670185790026863
130,0.008204571165018814
131,0.010941177217845576
132,0.040504947851766324
133,0.04150573769377525
134,0.11458850114930716
135,0.031597924954207914
136,0.305891795678537
137,0.997801640476125
138,0.005907354271268714
139,0.008631305710836043
140,0.04653720525899169
141,0.013058276841245678
142,0.9014705731123439
143,0.00647206251641101
144,0.0033123226575679657
145,0.055769017491720724
146,0.03082745100689764
147,0.01496525936422564
148,0.02186717003730572
149,0.01790496242426018
150,0.015778983707108826
151,0.19764367073017103
152,0.009418963778249825
153,0.022140824670168147
154,0.09952997368655539
155,0.0617150239938814
156,0.023798262811319963
157,0.0003140348457681558
158,0.03323256423521797
159,0.03741100042281435
160,0.0036245124488449333
161,0.009966919331830606
162,0.019417870312883705
163,0.9922727298096068
164,0.0010047270505048665
165,0.04597396440314683
166,0.0073480985260710886
167,0.014038086316870627
168,0.008660429020378533
169,0.008186092850650294
170,0.019215566399826762
171,0.08384544993909648
172,0.01288096092127083
173,0.12217926242000211
174,0.0027470631525421453
175,0.027242788470213237
176,0.02637127818024025
177,0.0031386435195973872
178,0.012861203233389904
179,0.012817521990632012
180,0.007788112651555515
181,0.02937150733346795
182,0.012842321360860423
183,0.07420096510035251
184,0.11901994124957921
185,0.06211574076585886
186,0.02731597428437128
187,0.09863245227102069
188,0.024664314878909216
189,0.007314571773079479
190,0.017176508874924345
191,0.04758773729043569
192,0.009147609839273048
193,0.02511436338507244
194,0.9695194879756254
195,0.07917545082880327
196,0.011265682005535712
197,0.008135915244149312
198,0.00641453147994915
199,0.11336979510954305
200,0.001302072633559752
201,0.025234035093991983
202,0.02815800715008679
203,0.0015220132266141164
204,0.012520412040936344
205,0.0031203594685028434
206,0.00042176996850363
207,0.17559930595384704
208,0.003973394035825192
209,0.02420853934410984
210,0.03194680018832379
211,0.10978072852881957
212,0.005523661566446679
213,0.1979657076761007
214,0.06965532981136252
215,0.00970435097149289
216,0.01992041705327863
217,0.017932403259942307
218,0.0190695432687264
219,0.0043593391869032674
220,0.0840901195248106
221,0.7278761193292458
222,0.0710355580583723
223,0.007511499512828618
224,0.9923620470944474
225,0.01907656767568356
226,0.21257148430314624
227,0.013633889439928921
228,0.003574776385425146
229,0.04545113723147285
230,0.03155213376122952
231,0.0007795155414625537
232,0.02261575107063612
233,0.019786521987441165
234,0.011696054444751434
235,0.3911436642074382
236,0.028371242513973747
237,0.01968260236168755
238,0.011114064073056514
239,0.020886266700032925
240,0.006674319153236223
241,0.9227905061459413
242,0.15912442905536062
243,0.004693038577724218
244,0.1520839945377945
245,0.0061984891541079475
246,0.9049942267328875
247,0.06328959342525452
248,0.00013719352528849003
249,0.07089769934070572
250,0.00594832332030985
251,0.004069853404078875
252,0.07804147602179975
253,0.016472026246692053
254,0.011168517778273978
255,0.18658607945645148
256,0.003010399797448833
257,0.016904169889755738
258,0.000369479805060777
259,0.022247711472051228
260,0.007397243984735013
261,0.04868033330961939
262,0.0027241781726539765
263,0.005564327925420869
264,0.00483106634570352
265,0.050871930670899596
266,0.03211787631477625
267,0.0787847828783713
268,0.015591204188372685
269,0.009147755369456816
270,0.06118101497409689
271,0.06408041916769777
272,0.007856664325157527
273,0.1704388797715958
274,0.005194565887203624
275,0.01674522617500848
276,0.9343843605120454
277,0.006769914832696971
278,0.04293483784005816
279,0.0225240055948097
280,0.004339455285542459
281,0.06131316709756824
282,0.889775637537316
283,0.004745251843841346
284,0.9940713176144722
285,0.0033816293278994165
286,0.015764698095069248
287,0.003412514697837012
288,0.071537881844562
289,0.0009874199779010082
290,0.011032013064740895
291,0.0020471353175708176
292,0.004405463920158382
293,0.0068166835750373125
294,0.002675748749840313
295,0.009014209640930637
296,0.10492883429663546
297,0.020078185151935515
298,0.07823237815887103
299,0.9406251367805866
300,0.0003240736221430157
301,0.0027083658462998617
302,0.008000021276912399
303,0.004879707254467912
304,0.054090056215263194
305,0.0025472199586518674
306,0.017389678363812687
307,0.013822347643817038
308,0.005345922014582262
309,0.012575579893349186
310,0.5392476179792638
311,0.9685178059039422
312,0.016462151020692914
313,0.052684157796140337
314,0.010893682474731128
315,0.06956174694095536
316,0.0025934202866687286
317,0.0010237951127136274
318,0.029963444692494096
319,0.002869556285025755
320,0.7069239706818661
321,0.000879567263142044
322,0.0019031481219876987
323,0.005566245944641456
324,0.006875458285245646
325,0.05006431718304322
326,0.02086467605565987
327,0.019968616563234527
328,0.07227154849300235
329,0.027051138022243654
330,0.015418770606576777
331,0.08277461828959377
332,0.0012065415552337535
333,0.0016719153578305635
334,0.03770038668063876
335,0.10022119823095094
336,0.006954206488375977
337,0.012422112588424145
338,0.001783345750138216
339,0.6059461532709804
340,0.0005391914822126269
341,0.042023174379124874
342,0.08479073349778567
343,0.07509513230046753
344,0.006112555769477464
345,0.9899049491896773
346,0.9388999033374896
347,0.4440206422050882
348,0.01921273098788148
349,0.01028543052395426
350,0.022733918160467787
351,0.10612130671966236
352,0.0020842474781361604
353,0.0010177269269680007
354,0.00345482870574718
355,0.9071376229524727
356,0.022024533559850297
357,0.02568968224695346
358,0.0025652086141656587
359,0.22425142918343663
360,0.05628809237841395
361,0.003013887759962254
362,0.9765330115709596
363,0.014788514917490593
364,0.012424296071477414
365,0.011025635389544245
366,0.007508224636739974
367,0.04023966609551077
368,0.0007321541553434302
369,0.01933836476623555
370,0.02155217884456477
371,0.012967194581425109
372,0.049903826745741085
373,0.0024725622822602176
374,0.0029026222870232044
375,0.022253762350973365
376,0.011443887567810885
377,0.012618511031975985
378,0.1459929718409701
379,0.005982754343427441
380,0.11761229563224612
381,0.021594523284184257
382,0.012287678131337418
383,0.0020541270079300357
384,0.04554425466707797
385,0.021951132143473363
386,0.012391518713616679
387,0.02684774836044377
388,0.00042581548958028567
389,0.013938410272746674
390,0.006735995714631829
391,0.062467722774672545
392,0.006672579120996954
393,0.020638346700307793
394,0.9181841309583358
395,0.04171669127332845
396,0.9709601427459006
397,0.06071145331534028
398,0.027348885390523738
399,0.017600803628302197
400,0.8676141156408439
401,0.0014429085659177926
402,0.005690040126600922
403,0.0022391631414417474
404,0.07825663951789862
405,0.00731212987867018
406,0.0015492011651794435
407,0.16175367672913282
408,0.03535680998132998
409,0.266518527647704
410,0.2465633324066247
411,0.07282855677147754
412,0.02047069963454839
413,0.02004428463717013
414,0.034514024404472765
415,0.009222347702876055
416,0.08036115504673605
417,0.8578905873841194
418,0.0012256952375176888
419,0.004773969129372901
420,0.0018255848095959743
421,0.008029037430814054
422,0.010130461082491396
423,0.03641418649958638
424,0.7204865949713388
425,0.005735396816475285
426,0.005424366324606947
427,0.08461304940448398
428,0.006977510686722608
429,0.01616040442818462
430,0.011814067771457387
431,0.0008184693108092473
432,0.015074280718022352
433,0.18576035720826622
434,0.7593648735175121
435,0.019394768537728386
436,0.015053514664771978
437,0.09699897934563649
438,0.042259921101784656
439,0.039494762773595336
440,0.0022160313011984813
441,0.020725188980254716
442,0.973382565520397
443,0.23930017751385008
444,0.04886705935559835
445,0.01871920605054304
446,0.016401941743092376
447,0.033867307513796116
448,0.013655713445304852
449,0.0037544291872482105
450,0.18389864399118772
451,0.0038748913781357515
452,0.06072216041446792
453,0.00027914390677266377
454,0.025147245639409965
455,0.004897091003592257
456,0.0034315071879924
457,0.013622179529648908
458,0.02485002432820185
459,0.019265209023719213
460,0.22052462480983806
461,0.9706742904126995
462,0.0266768817270579
463,0.002846393768636683
464,0.0025502183413295327
465,0.001382073158390298
466,0.03176280432007251
467,0.38646011427234384
468,0.19292801189571973
469,0.001799313249930126
470,0.008396064233577746
471,0.8281919484440599
472,0.04760667233401804
473,0.006743466547174424
474,0.05320374954903496
475,0.0039279690129347235
476,0.10219053074347995
477,0.05163038452518348
478,0.004582667276763796
479,0.09066489891996163
480,0.029682107709041054
481,0.0018696163226091477
482,0.07368119469762623
483,0.001189531233222784
484,0.012991760892449494
485,0.004896361378422984
486,0.0014557730312343396
487,0.012308845271857728
488,0.009383644889955491
489,0.041342554844260755
490,0.9576481379567295
491,0.0006341878368850465
492,0.007304352336042163
493,0.12010495295540594
494,0.03045811479599916
495,0.0013151792514676886
496,0.21097185249290185
497,0.18939264442664883
498,0.01785247797615194
499,0.23488518923836696
500,0.006437427669157341
501,0.05482744417746623
502,0.0024984969599365974
503,0.0060028661100702116
504,0.061142387516049175
505,0.0068856559944845555
506,0.013891156552038831
507,0.9984519706233366
508,0.9822699173223293
509,0.03528046875831501
510,0.8952311480666063
511,0.02040809399714524
512,0.050525798244763276
513,0.0013508382356262343
514,0.046179725872777105
515,0.09431832084872914
516,0.12285941619862623
517,0.01823749643403883
518,0.09123713270972943
519,0.9721738511541281
520,0.09201887017098487
521,0.0031308543278535045
522,0.027431971066807854
523,0.0041747577083998105
524,0.0038047466965152738
525,0.997687715263962
526,0.13398712070653188
527,0.9650831976547516
528,0.01068738987136325
529,0.05388200779312756
530,0.030589843402369598
531,0.1813228218582618
532,0.22753756442614642
533,0.008061610836599401
534,0.46580506670581834
535,0.006410778968729981
536,0.0002025093713201112
537,0.13419184251039679
538,0.004255950534285641
539,0.012508045536979834
540,0.874711455174408
541,0.0042654398565987565
542,0.20553799511027593
543,0.03563533619565291
544,0.011882899829722416
545,0.004609517872646309
546,0.0003961478170387998
547,0.26762910298447923
548,0.014735245721951007
549,0.33312747490630756
550,0.12444260474011812
551,0.07497759913169626
552,0.026411143175638228
553,0.0317964635289937
554,0.0009807281312779123
555,0.0015949053102292771
556,0.977503133696606
557,0.0028080082172211177
558,0.04180089205530451
559,0.0018630175285543778
560,0.00401431174131473
561,0.8161124382824847
562,0.038529239148464456
563,0.0045332573250556575
564,0.0046651554983839225
565,0.14874913026551984
566,0.9586660835909112
567,0.9430311555363002
568,0.007678451419215629
569,0.0020530838205503666
570,0.011173060283456868
571,0.00400279029295182
572,0.003141138277606623
573,0.21918790897186108
574,0.009954847252725916
575,0.008650143329937172
576,0.0035092983776543398
577,0.1323430686493456
578,0.039470011092271585
579,0.008143854953087034
580,0.01467381159403111
581,0.16475373736760865
582,0.0431280837542319
583,0.002236755829775019
584,0.0256374412413434
585,0.015006585894388743
586,0.0021482884117515638
587,0.022382085003044255
588,0.0006182648543111426
589,0.017726927473892443
590,0.04373065298356531
591,0.002503327551080611
592,0.060623776387758135
593,0.009891842877844757
594,0.0005508804860383674
595,0.003547958548202834
596,0.0024573115917541576
597,0.0558459208130965
598,0.004289891189536401
599,0.0004177712791751225
600,0.026816201251370835
601,0.01728716438415738
602,0.007479868982673733
603,0.8318974523768111
604,0.019109561998885624
605,0.0002393133868786801
606,0.000635891406967924
607,0.008763160337579892
608,0.00134907908136577
609,0.9635942121147109
610,0.0015460560596889804
611,0.010838557604422584
612,0.0008970965875854458
613,0.9793233418636969
614,0.009361394588454227
615,0.01468565155432511
616,0.01560518808728823
617,0.9968222684337587
618,0.00112010369107588
619,0.04472385753911121
620,0.010712867707799048
621,0.09776186623793007
622,0.004379355487992028
623,0.01733453530354519
624,0.004363820981451152
625,0.009141026685760067
626,0.02417282629618009
627,0.0035886598826186974
628,0.004129612456341478
629,0.00670307559636762
630,0.00013230001277470942
631,0.03146770746518671
632,0.3858359864434301
633,0.9934579808577875
634,0.01700817443958714
635,0.03689578504746011
636,0.06083231782888164
637,0.004989017501756506
638,0.005598102783492986
639,0.017466879806164154
640,0.012540165557059424
641,0.04559548191250434
642,0.015308135229324593
643,0.0038533789252559922
644,0.004604362184914513
645,0.006343722999236599
646,0.0011964576120617831
647,0.00417675826317363
648,0.004881922107587017
649,0.004131860154143475
650,0.0016486657425984449
651,0.0277266044793469
652,0.9537821206175106
653,0.007682013578053042
654,0.0052950992126860425
655,0.3938104549176188
656,0.022870492985230452
657,0.8067488408976053
658,0.0018666378292386241
659,0.029960767932758696
660,0.0076655148185870835
661,0.004795627236235413
662,0.0005942715082749314
663,0.07160631511282446
664,0.0225938932506448
665,0.0008833108985943491
666,0.015157738318919907
667,0.005704196956980451
668,0.08766297659441159
669,0.01666135270591783
670,0.040523292661195025
671,0.03903149050001983
672,0.0010886133909605584
673,0.01945358038455706
674,0.00042739940840758994
675,0.007419211291237501
676,0.011496792516339595
677,0.0017860476133344234
678,0.0010054187758362985
679,0.03028938867066386
680,0.9882694571533346
681,0.10130206248712229
682,0.03641425227932863
683,0.20232284193911715
684,0.02273043988276149
685,0.006371570493595921
686,0.06040896892179688
687,0.011391617076904535
688,0.04725257217410211
689,0.009637083840146532
690,0.010966765111269055
691,0.056855090393128964
692,0.19570993900634404
693,0.023281745157884233
694,0.0013857677692395104
695,0.9452590060835677
696,0.06341823088613029
697,0.018162393295859593
698,0.07310401163151675
699,0.06228644732728531
700,0.9357003275411852
701,0.022382448273805464
702,0.014847626931015765
703,0.003793664320124731
704,0.9909449120056092
705,0.010530059516188354
706,0.010759002619781473
707,0.007534974380660089
708,0.0023679672148687195
709,0.0010592287264686744
710,0.01394802853703348
711,0.033745999182501894
712,0.07319147065259657
713,0.003623934397048306
714,0.1269118251418974
715,0.03137401329322507
716,0.0314278411054152
717,0.013488104208311348
718,0.006372045136168223
719,0.0011277268895056012
720,0.01670267788030811
721,0.036087512164370325
722,0.002884119459566761
723,0.00842510445037887
724,0.07413910981105855
725,0.9628700591923389
726,0.009619099059253317
727,0.0676790737181417
728,0.08289092024979285
729,0.05499081106966702
730,0.012688595114026988
731,0.01677691054313857
732,0.004510481898974447
733,0.9677195680131566
734,0.0038330565997051163
735,0.5138497411278897
736,0.01597284591904572
737,0.057057843774967774
738,0.00947416263258709
739,0.43818163087611395
740,0.8810082666248846
741,0.9506768098379603
742,0.03308459847829831
743,0.022646423197517557
744,0.9607547299055065
745,0.07562467003684371
746,0.0011906869820484806
747,0.04291364490301345
748,0.006310692810141468
749,0.008554819723273498
750,0.014834655441711269
751,0.02900808862079747
752,0.8110843629236572
753,0.6516715926276643
754,0.0019850967175800483
755,0.04850218758191093
756,0.045967597228514366
757,0.017610958208211895
758,0.014021251064086583
759,0.003744400105019052
760,0.18794366677512578
761,0.0019203651453859874
762,0.019148164238226295
763,0.0033187527538910445
764,0.0332250779011138
765,0.014929579796519125
766,0.0156931191604531
767,0.4126745388511427
768,0.08644179294934233
769,0.9731575464812618
770,0.002292641949164441
771,0.006702640711223716
772,0.02986265370456897
773,0.12267268276395986
774,0.0068571709107550435
775,0.9699442212905541
776,0.007034042617307289
777,0.008889389589197648
778,0.17485887174550682
779,0.018039534239491933
780,0.0014763162457299202
781,0.007109801209588314
782,0.010047512807490963
783,0.0002552544979758163
784,0.07671530127076481
785,0.016904352468984217
786,0.3338939896462222
787,0.04668033720786846
788,0.0025897962868224934
789,0.02353428357263993
790,0.4596044996556524
791,0.001340072107452094
792,0.7304347179823572
793,0.027513141696576884
794,0.0320538024971134
795,0.13628140267398267
796,0.011932916377602885
797,0.007429540106519547
798,0.007719566746427222
799,0.02719617937867426
800,0.005113951796314177
801,0.9780987398530893
802,0.00863001345072923
803,0.010126274591448737
804,0.01446251679649054
805,0.9553618422681552
806,0.1663709995878545
807,0.008264321012981144
808,0.16590074290328508
809,0.011707097111672074
810,0.11270549361189298
811,0.03959007922404698
812,0.011073182020302228
813,0.09256184089575194
814,0.0010210493472093997
815,0.07555060176265907
816,0.0004232988767366541
817,0.004506147299186588
818,0.024858432377736973
819,0.1210042937521796
820,0.014269864830210125
821,0.055689677611359414
822,0.2944077955146355
823,0.9402642405346954
824,0.001067855374037005
825,0.9938763286147072
826,0.46927285284011355
827,0.2747519514316982
828,0.032174861664729736
829,0.00026591912500457384
830,0.08401912484397664
831,0.008492502820463302
832,0.04415171431465003
833,0.056904718912238014
834,0.006639412853845047
835,0.03579745608311219
836,0.028286143597953922
837,0.24285903200069914
838,0.00941927337070991
839,0.010499051774406564
840,0.022637735055891967
841,0.008864878260099792
842,0.010021229190937555
843,0.0036294265845433406
844,0.0005400850380113264
845,0.0006706103861744888
846,0.008417163432463603
847,0.012444900772467491
848,0.034358950610529966
849,0.9231087576317852
850,0.004992468032814238
851,0.0041324795213735785
852,0.003335136789228884
853,0.002720869777255632
854,0.4635616865650412
855,0.003438979657593504
856,0.019954218439576323
857,0.0008924208540901412
858,0.01778408752910909
859,0.007466999393818446
860,0.0005396611444263324
861,0.0013618717778248728
862,0.24553966070012004
863,0.12987416416046216
864,0.014912777516176498
865,0.014287098193996105
866,0.012824015060395644
867,0.07294890731913106
868,0.06055233068708874
869,0.3397361591012021
870,0.006436830461552029
871,0.5099508502813644
872,0.0024904215691528273
873,0.02447546406298084
874,0.002415106808300584
875,0.019992819872237725
876,0.010575701242808846
877,0.9172907815712467
878,0.0032116307026820693
879,0.11998153338480114
880,0.0004157755274836034
881,0.00027688959966108316
882,0.03083375411703252
883,0.0658867940572513
884,0.011025524810939158
885,0.000657853531909703
886,0.003220734804428239
887,0.00043416886967231167
888,0.0440505850977591
889,0.24592672861614884
890,0.0023399658834721824
891,0.011570284425021308
892,0.04654089011668024
893,0.0001532662397978129
894,0.11242658737232886
895,0.04634586739906717
896,0.011323770589961365
897,0.23029313394533915
898,0.01054250695826435
899,0.5891785552876968
900,0.03419989260209994
901,0.09497216452056256
902,0.009738945055728736
903,0.9669659251650328
904,0.013957085492513305
905,0.027374284252420132
906,0.007708734319745966
907,0.006408193854208407
908,0.0181429797099139
909,0.5003638596496641
910,0.05830864821225926
911,0.8741495967880568
912,0.1275028147601762
913,0.04121087272514777
914,0.13119542763165357
915,0.031420085897327255
916,0.011029309115880667
917,0.008522729250198105
918,0.010156870426086251
919,0.00046526324637447176
920,0.08038045433161564
921,0.0024226563975385386
922,0.0032704269116682976
923,0.005619850455333713
924,0.10155753453185204
925,0.36702115673073193
926,0.009161310456725991
927,0.017776725361417427
928,0.0188305450860428
929,0.005031477494019219
930,0.014291799711560992
931,0.196319655462991
932,0.0267988388346974
933,0.33557718438866785
934,0.002600685567452841
935,0.07368370199862313
936,0.022170927253839352
937,0.8488605059929303
938,0.00781832994254643
939,0.0037529518941193537
940,0.03740568599491987
941,0.016774433374776115
942,0.009398262447106625
943,0.0010542411869095467
944,0.00717510999960879
945,0.012525596019544132
946,0.033546243362108374
947,0.014374613177856738
948,0.07213841444358682
949,0.0013792756536988814
950,0.023198025400624628
951,0.023221553291066975
952,0.03021025553991447
953,0.13490518899746567
954,0.0013403486808826882
955,0.023819079340664493
956,0.0343392427131957
957,0.02091332218912672
958,0.012299733979158236
959,0.012612153503882562
960,0.8362318234927147
961,0.0066335098426772085
962,0.03879857032065195
963,0.010910916610863176
964,0.9981738398064564
965,0.082871447237558
966,0.004167186545355827
967,0.3870096683154549
968,0.006406020377863431
969,0.030593545966185215
970,0.02663893139289653
971,0.013720785880866348
972,0.02398327132309156
973,0.02816646217017543
974,0.005402249130375984
975,0.0035111908829067134
976,0.04855443538625931
977,0.022853663388626218
978,0.04835704193133697
979,0.007264175707025374
980,0.04388495653446579
981,0.14737329273874317
982,0.017929650939426396
983,0.9706858129228532
984,0.006125352344052015
985,0.00880200152039297
986,0.07904570837397079
987,0.3049349557308361
988,0.001906653548495028
989,0.0070187781298637454
990,0.02533452672362075
991,0.9632209651146405
992,0.7633007305671424
993,0.5980605803412581
994,0.002617847066807821
995,0.005753282486884832
996,0.02010617184929564
997,0.02212518217804684
998,0.02339580278352298
999,0.004188611717668933
1000,0.056273569933476486
1001,0.0006838578426893762
1002,0.001125294502038225
1003,0.08397872970881028
1004,0.052444291882946865
1005,0.011524375470161436
1006,0.00331936877082101
1007,0.30425202312798383
1008,0.02814543885823121
1009,0.9705752023110499
1010,0.013367652721710291
1011,0.007659513831427511
1012,0.029686689634952426
1013,0.00599639158060449
1014,0.0015958481968717441
1015,0.054107443847510504
1016,0.026978609932920006
1017,0.9835970065799533
1018,0.712139148508222
1019,0.10933380562621559
1020,0.022612917378729138
1021,0.0064830250594521445
1022,0.027332585602817913
1023,0.9304782444643079
1024,0.029638183430991723
1025,0.08164733767372952
1026,0.010800908695212334
1027,0.11208231874467256
1028,0.149844860955873
1029,0.002532560738757372
1030,0.01000261305541415
1031,0.001812165218735191
1032,0.0034208050006087195
1033,0.8406171664826214
1034,0.04751701876197283
1035,0.010165470817674422
1036,0.015077833199892643
1037,0.0036641205122343755
1038,0.04175201049901149
1039,0.03084780157870451
1040,0.12416208723745796
1041,0.03438618910756982
1042,0.002365814643118342
1043,0.013075503256916577
1044,0.7902074995324043
1045,0.04509250518823024
1046,0.16843180660058835
1047,0.9921339022853808
1048,0.011549519899037672
1049,0.01683397273437675
1050,0.11586409162817096
1051,0.012984756547822322
1052,0.015901512585509377
1053,0.001619037234208417
1054,0.10136190979584206
1055,0.002447297281062359
1056,0.7587554620340776
1057,0.5798343830225391
1058,0.018568414117196824
1059,0.0034503855949211005
1060,0.0005875832583207319
1061,0.6938111903673021
1062,0.00566179382734867
1063,0.007678163380552434
1064,0.08525773227090208
1065,0.10944857692887076
1066,0.013663110019299466
1067,0.00029021951696553514
1068,0.005846523657711713
1069,0.0007268369434669563
1070,0.05607577399429433
1071,0.9849885209711369
1072,0.005018400539684329
1073,0.8785878957135645
1074,0.04557014581780774
1075,0.015184094193177849
1076,0.11027684509790042
1077,0.067035960927025
1078,0.0627900855625088
1079,0.01571061966829891
1080,0.0009464231942047651
1081,0.004131188728693466
1082,0.005141544406885659
1083,0.004897432315671332
1084,0.07563556984335443
1085,0.023183813788419782
1086,0.014755090827571147
1087,0.001804260865749482
1088,0.9847570715467471
1089,0.8313485660671172
1090,0.026537403503762227
1091,0.9721455096162444
1092,0.012194428240202683
1093,0.29194686705547107
1094,0.03294194243667079
1095,0.013485272943810309
1096,0.9709768070585887
1097,0.009736900979266447
1098,0.010792052156494338
1099,0.17336990741824737
1100,0.013299701506095822
1101,0.0028861214896322633
1102,0.07438074368322346
1103,0.037675105701988815
1104,0.05460010989939093
1105,0.05065697697109578
1106,0.008872807639729849
1107,0.0020048108003558975
1108,0.0043532699060911725
1109,0.010999902941706951
1110,0.03202721965617432
1111,0.06794699187764608
1112,0.019574560003568896
1113,0.04229981394033271
1114,0.00894525073796154
1115,0.0039032152567880793
1116,0.003437551707261328
1117,0.013061494152043905
1118,0.004734608259365614
1119,0.01637780509698466
1120,0.0025221306278320815
1121,0.027897841421985054
1122,0.0101849469322795
1123,0.025321762853379906
1124,0.01208130750865991
1125,0.6128851313898414
1126,0.011529176160912489
1127,0.9972147592648778
1128,0.03151980768188448
1129,0.1474255112582818
1130,0.0002783006758417615
1131,0.09241174090338544
1132,0.02375056640280269
1133,0.96607607641897
1134,0.0043103440940964275
1135,0.13531466155340716
1136,0.9539421809959532
1137,0.06820337967119983
1138,0.07223937210157129
1139,0.9748763278158978
1140,0.002150206978262588
1141,0.011901948466644883
1142,0.008669673198631855
1143,0.6787244345007865
1144,0.005703777620931348
1145,0.0073334387405569095
1146,0.8704870819889886
1147,0.10220460180952741
1148,0.016591132777077796
1149,0.06673722575677346
1150,0.005271642326495617
1151,0.007589348975879682
1152,0.019915154642928434
1153,0.05441596473917589
1154,0.030155911023859488
1155,0.0010290480661495948
1156,0.04102393749347499
1157,0.0004841596793768319
1158,0.09915814948090178
1159,0.0003913592518752333
1160,0.9916908836450926
1161,0.9890999711102445
1162,0.0035886611613926626
1163,0.004001391860535678
1164,0.00099402779105017
1165,0.01763564514407705
1166,0.024883238536053575
1167,0.025515554415589437
1168,0.0135358604771898
1169,0.0015954298686518137
1170,0.0063155499160654814
1171,0.02253428822044554
1172,0.007801864982227912
1173,0.005974332734451377
1174,0.006045673454572441
1175,0.08404525348144642
1176,0.006336215055874646
1177,0.030363335838374122
1178,0.05988079561930467
1179,0.11259879690010702
1180,0.08601147622732072
1181,0.00326929317490022
1182,0.013039442731172884
1183,0.030420423829115147
1184,0.009428719629566457
1185,0.9647639868852266
1186,0.006449783641019434
1187,0.021639450295686
1188,0.006707749675331077
1189,0.9868353322220245
1190,0.2941786173783665
1191,0.044843300892921656
1192,0.10622645204765856
1193,0.03798770306023991
1194,0.000990071984287335
1195,0.04959162059370382
1196,0.3373495568242395
1197,0.0013349439691668168
1198,0.16045890220467487
1199,0.004214906405431094
1200,0.021115156789227055
1201,0.0038675279392636746
1202,0.4813870625503335
1203,0.001075436539441559
1204,0.0020862948202530307
1205,0.00362225659659441
1206,0.002987235497539523
1207,0.022812565275965563
1208,0.17023477115911553
1209,0.0023544444747608147
1210,0.002518899972044957
1211,0.016423013060512196
1212,0.9279845580975655
1213,0.010947488038220052
1214,0.05596923672232365
1215,0.006425336273097933
1216,0.04210831083891803
1217,0.02963175275340493
1218,0.0045137343408054855
1219,0.0022037626524957104
1220,0.00028606212141554576
1221,0.03260512711428182
1222,0.0246077264305196
1223,0.017640571904244683
1224,0.9269200493399334
1225,0.0009985861446372268
1226,0.9950156417431828
1227,0.008021468652719283
1228,0.0025364204164416205
1229,0.17144014165767504
1230,0.0053282078334982155
1231,0.04588568740075198
1232,0.02301014468098589
1233,0.005784313488482453
1234,0.0715793348831774
